,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-02-24,1,11,1,,-11,-1,,-6,,,6,,-2,-10,,16,-7,-5,2,14,3,-11,0,-8,2,-1,3,2,2,-10,,,6,,5,-3,11,-4,-4,0,,-5,-3,-5,,,,13,0,,17,,7,,-3,,,,8,5,12,7,,,0,6,-13,-3,2,,-9,,4,-4,-2,,,2,17,,6,-27,-7,,,10,8,-1,,,4,,19,,,,-1,,3,1,,3,,,-4,2,,0,-1,-2,,,1,2,23,,,-4,,-13,16,5,,,,-28,-3,,5,0,,8,2,18,,,4,-7,4,7,10,6,-15,11,7,0,,-2,2,2,,,21,,,,,,,-5,,,,3,,20,-2,-2,,,,,-14,,-4,,25,19,,,,4,,,,,,2,,4,0,-17,1,3,,1,3,-3,2,,7,13,3,0,10,-1,,,-4,5,-2,5,,,1,7,-2,2,,7,,,13,8,-4,10,1,5,18,5,20,,2,11,,3,,,,,,6,-6,,,7,-27,,,-15,-7,11,10,-9,7,0,15,2,2,-1,-9,-21,0,6,2,14,3,3,14,,,7,11,19,,1,14,,10,,10,10,-1,,,,,,,,,-9,,,,,,,,,12,05/08/2021 06:15:41 +1000
2020-02-25,-1,3,-2,,-6,1,-6,-10,,,5,,-3,-10,,4,-8,-9,4,9,4,-4,-6,-11,1,-5,-4,3,-3,-15,,,2,,0,-10,6,-3,-13,-5,,-11,3,-4,,,,8,4,,0,,6,,-14,,,,9,-1,8,3,,,-3,7,-18,-2,0,,-11,,-3,-3,-4,,,0,18,,5,-29,-3,-3,,6,-1,-4,,,-1,,12,,,,-1,,2,4,,0,0,,-4,-1,,2,-5,3,,,4,1,10,,,0,,-19,9,9,,,,-31,-11,,2,-1,,2,2,12,,,3,-8,5,-1,8,9,-15,14,-3,-3,,-9,4,5,,3,9,,,-22,,,,-21,,,,2,,19,-10,-1,,,,,-21,,-2,,24,22,,4,,3,,,,,,-2,,5,-4,-22,2,-2,,-4,-3,-7,-10,,1,4,-3,-4,10,-3,,,-8,-1,-4,-2,,,-1,1,-4,2,,-2,-8,,10,2,-8,5,-4,6,9,5,6,,-1,0,,-1,,,,,,2,-5,,,3,-18,,-1,-17,-13,6,6,-11,5,-1,4,-8,-2,-10,-11,-21,-5,4,2,7,-5,-1,18,7,,-17,9,12,,2,4,,2,,3,7,-4,,,,,,,,,,,,,,,,,,9,05/08/2021 06:15:41 +1000
2020-02-26,0,8,-2,,-11,-1,-10,-8,,,-3,,5,-9,,12,-8,-5,-3,7,1,1,-3,-9,1,-2,-4,2,-2,-12,,,3,,3,-6,7,-1,-5,-2,,-16,-2,-6,,,,15,-1,,6,,4,,-8,,,,1,6,7,3,,,2,7,-23,2,3,,-14,,-1,5,-9,,,-2,10,,4,-25,-6,21,,5,14,-4,,,5,,16,,,,-1,,3,0,,4,-4,,-4,3,,3,-6,1,,,-1,0,19,,,-3,,-13,13,2,,,,-26,-5,,1,4,,-5,0,14,,,5,-10,-1,-2,3,5,-19,3,-1,-5,-2,-6,4,0,,,7,,,-2,,,,-3,,,,9,,4,-8,-4,,,-8,,-15,,2,,20,11,,2,,0,,,,,,2,,4,2,-22,4,7,,9,3,4,-1,,8,9,0,4,8,7,,,-6,1,2,6,,,1,4,-3,2,,3,-5,,18,3,-5,16,1,10,17,1,9,,4,16,,2,,,,6,,-3,-4,,,7,,,-2,-20,-8,13,10,-8,9,0,7,4,1,-8,-12,-17,-6,6,1,15,-6,4,8,14,,-8,12,16,,1,10,,3,,8,5,2,,,,,,,,,-12,,,,,,,,,9,05/08/2021 06:15:41 +1000
2020-02-27,1,7,3,,-10,8,34,3,,,9,,11,-11,,7,-5,16,2,-15,11,0,-4,6,6,7,-12,18,13,-9,,,9,,19,-17,-2,7,-8,-15,,-3,-1,-3,,,,18,16,,2,-6,-13,,-3,,,,16,-1,10,14,,,5,10,-21,12,4,,0,,5,2,10,,,12,9,,-6,-9,-3,-17,,-1,7,5,,,0,,6,,,,0,,4,0,,-4,-4,,2,10,,-4,-15,14,,,1,4,5,,,-2,,-7,12,0,,,,-23,0,,-5,8,,-8,3,-3,,,-4,6,1,-4,14,5,-11,10,11,-7,,32,11,1,,-17,1,,,5,,,,4,,,,-4,,-8,5,-2,,-9,18,,35,,-3,,20,-7,,,,6,,,,,,1,,7,-10,-11,1,2,,-1,6,-6,2,,5,3,-2,12,4,-2,,,0,13,-8,3,,,3,3,3,0,,-4,-3,,18,9,-10,5,6,5,-7,-7,7,-9,6,-4,,4,,,,,,0,-13,,,6,-21,,-5,-17,-12,11,-1,-14,10,-3,11,-1,-2,-11,3,-13,-1,-2,1,-1,0,4,13,11,,5,6,-1,,-12,5,,9,,3,15,12,,,,,,,,,2,,,,,,,,,13,05/08/2021 06:15:41 +1000
2020-02-28,6,9,5,,-16,14,44,1,,,18,,18,-7,,12,-8,-2,8,-12,13,3,-3,8,5,-2,-2,13,13,-11,,,10,,11,-4,13,9,-14,-19,,5,9,-1,,,,24,11,,4,,-16,,-3,,,,9,8,11,16,,,7,7,-25,7,7,,-1,,12,1,8,,,16,15,,-5,-14,5,12,,0,12,7,,,9,,17,,,,2,,5,0,,4,-1,,2,10,,-2,-12,9,,,3,2,7,,,-1,,-4,18,2,,,,-18,3,,0,14,,2,3,-1,,,-2,-10,6,3,9,4,-10,9,11,-4,,40,8,4,15,-28,0,,,4,,,,7,,,,-5,,4,4,0,,,16,,49,,1,,27,-9,,13,,11,,,-4,,,4,,6,-1,-15,4,4,,8,17,-4,2,,1,10,-3,15,7,-2,,,3,15,-7,3,,,6,11,5,1,,0,-3,,27,19,-5,15,9,16,0,-1,16,-5,15,2,,3,,,,-6,,3,-10,,,7,-23,,-1,-27,-5,16,5,-11,9,5,6,5,6,-5,-1,-2,6,7,-1,10,5,10,20,10,,11,13,8,,4,9,,12,,7,15,11,,,,,,,,,9,,,,,,,,,22,05/08/2021 06:15:41 +1000
2020-02-29,6,12,9,,-19,21,,4,,,9,,10,-5,,17,-4,5,2,-14,12,-2,-4,11,6,9,6,10,19,-12,,,20,,17,-15,,9,,-19,,-2,7,0,,,,26,19,,9,,-14,,-7,,,,10,-2,3,20,,,4,12,-25,16,4,,-1,,0,2,5,,,16,17,,-1,-8,3,,,0,5,6,,,10,,17,,,,5,,8,2,,4,,,7,16,,-1,-16,11,,,1,6,9,,,2,,-5,12,2,,,,-20,2,,0,19,,-2,2,16,,,0,-6,2,-1,13,3,-11,8,11,-11,,,4,0,,-19,4,,,1,,,,,,,,0,,4,-7,-3,,,,,32,,-5,,26,-8,,,,4,,,,,,6,,7,4,-19,3,2,,9,13,-5,3,,5,6,7,16,8,4,,,4,13,-3,11,,,4,15,7,3,,0,,,33,11,-3,25,10,10,4,-4,18,,20,9,,8,,,,,,16,-12,,,15,-25,,-3,-26,-8,20,10,-11,9,6,17,4,2,-3,3,22,10,3,3,6,8,5,5,6,,9,16,4,,-6,4,6,14,,9,24,10,,,,,,,,,-1,,,,,,,,,18,05/08/2021 06:15:41 +1000
2020-03-01,7,20,9,,,15,,13,,,18,,32,4,,23,3,10,-2,-2,19,3,5,15,14,14,0,17,13,-3,,,5,,25,-10,,11,,,,8,9,5,,,,34,18,,2,,1,,-11,,,,13,8,17,24,,,14,11,-22,15,5,,0,,9,5,6,,,24,27,,-1,2,4,,,7,,13,,,15,,19,,,,6,,8,-1,,5,,,7,24,,0,-13,8,,,,10,20,,,6,,-7,17,4,,,,,7,,8,19,,,4,12,,,10,-4,8,-4,16,5,-5,11,10,1,,,12,7,,,11,,,,,,,,,,,2,,15,,-2,,,,,41,,,,24,-9,,,,7,,,,,,7,,9,13,-31,8,21,,20,16,-1,8,,13,13,11,19,7,-3,,,10,14,1,14,,,9,14,8,11,,8,,,42,22,42,29,10,6,9,7,12,,23,11,,18,,,,,,10,0,,,13,-19,,,-25,-15,31,14,-3,18,7,,5,0,-11,5,12,7,-1,-3,7,,6,9,,,5,13,30,,7,2,,10,,6,18,5,,,,,,,,,,,,,,,,,,14,05/08/2021 06:15:41 +1000
2020-03-02,5,13,5,,-13,14,,8,,,14,,20,-12,,15,-5,10,9,-14,14,1,-4,7,10,15,-8,24,13,-9,,,9,,21,-3,9,10,-9,-13,,0,6,-4,,,,32,17,,8,,-13,,-4,,,,8,11,17,15,,,5,10,-28,12,7,,-2,,15,-1,7,,,29,26,,-4,-8,8,,,4,11,7,,,7,,15,,,,4,,9,2,,7,,,3,15,,-3,-10,9,,,5,4,14,,,1,,-1,18,6,,,,-18,6,,2,10,,-1,5,6,,,-5,5,7,8,16,7,-16,11,13,-1,,59,9,-1,,,13,,,,,,,15,,,,-2,,0,,0,,,,,38,,2,,24,2,,,,10,,,,,,6,,9,0,-20,1,12,,16,16,-1,12,,6,10,6,16,9,4,,,8,12,-6,12,,,3,20,8,-1,,5,,,28,15,-7,21,12,13,5,-3,20,,21,6,,8,,,,,,9,-5,,,11,-29,,,-22,-4,28,7,-9,8,3,-10,15,9,-4,6,-10,6,13,48,17,-6,12,4,-21,,12,10,0,,-40,14,,14,,18,14,12,,,,,,,,,-15,,,,,,,,,15,05/08/2021 06:15:41 +1000
2020-03-03,7,5,6,,-9,21,31,12,,,7,,39,-9,,9,1,19,6,-13,26,19,-3,16,16,18,-11,27,16,-7,,,9,,27,-10,5,18,-17,-13,,7,24,8,,,,33,22,,5,,-13,,-7,,,,14,9,18,15,,,9,14,-27,17,10,,2,,17,7,6,,,34,42,,-6,-7,4,-5,,4,7,10,,,-1,,13,,,,6,,11,3,,4,-1,,4,17,,-1,-11,17,,,0,9,1,,,6,,-5,14,3,,,,-19,6,,-3,6,,6,4,5,,,2,-5,6,4,13,7,-14,12,-2,-3,,35,9,8,,-10,5,,,-5,,,,-4,,,,2,,1,3,1,,,,,39,,0,,25,2,,19,,8,,,,,,7,,6,5,-22,4,10,,17,18,-2,6,,10,10,17,12,14,4,,,10,6,-3,13,,,2,22,7,-3,,3,3,,40,17,-5,28,17,13,6,-2,9,,29,2,,8,,,,6,,11,-3,,,12,-22,,2,-16,-12,31,15,-13,15,15,15,16,16,-3,9,-13,17,17,9,24,18,15,34,29,,1,20,20,,14,14,,25,,23,34,22,,,,,,,,,,,,,,,,,,35,05/08/2021 06:15:41 +1000
2020-03-04,12,6,14,,-9,31,30,26,,,13,,56,-2,,30,19,37,18,-13,34,31,10,34,30,31,-7,27,12,-1,,,10,,49,-4,2,37,4,0,,8,23,17,,,,37,19,,16,,1,,-1,,,,20,17,22,21,,,19,13,-22,17,18,,10,,22,21,4,,,35,37,,-2,1,12,17,,9,22,20,,,7,,14,,,,8,,13,4,,9,-5,,7,24,,4,-7,8,,,5,11,16,,,6,,-2,27,0,,,0,-17,9,,-2,18,,-1,8,3,,,9,3,9,12,13,11,-16,14,7,6,,50,21,10,,-2,2,,,,,,,11,,,,13,,8,9,6,,1,,,45,,5,,28,4,,18,,12,,,1,,,15,,17,14,-16,13,25,,28,33,4,22,,29,27,20,16,25,14,,,11,16,9,23,,,9,38,12,3,,15,7,,51,22,2,36,29,11,29,26,15,,31,21,,15,,,,17,,2,2,,,16,-15,,9,-16,-3,34,30,-10,26,18,11,23,17,6,2,-8,16,20,17,32,14,20,20,18,,24,19,23,,13,18,,25,,31,25,30,,,,,,,,,10,,,,,,,,,33,05/08/2021 06:15:41 +1000
2020-03-05,9,6,7,,-6,21,31,13,,,8,,40,-7,,25,11,25,7,-16,28,9,1,29,22,12,-11,15,19,-6,,,4,,38,-12,6,25,4,-3,,11,16,6,,,,26,15,,18,2,-1,,-4,,,,17,-5,11,14,,,19,11,-19,20,3,,13,,17,11,16,,,18,26,,-2,-2,2,-14,,6,9,8,,,12,,15,,,,8,,10,5,,8,1,,7,16,,0,-11,23,,,5,10,15,,,6,,3,26,-2,,,,-15,9,,-4,14,,-4,12,0,,,10,20,13,11,24,10,-8,17,15,7,,49,22,7,,-10,9,,,16,,,,22,,,,1,,-5,12,-3,,1,14,,42,,-1,,23,-5,,,,-1,,,,,,11,,20,7,-14,7,9,,13,23,1,18,,25,24,15,14,19,3,,,9,20,4,13,,,12,25,10,6,,8,17,,37,18,-2,17,18,4,12,19,8,-5,15,7,,17,,,,,,5,-1,,,11,-19,,4,-10,-5,24,16,-13,19,14,13,6,13,1,2,-10,15,10,6,20,11,12,28,21,,13,14,8,,5,18,,25,,27,27,25,,,,,,,,,,,,,,,,,,26,05/08/2021 06:15:41 +1000
2020-03-06,14,15,14,,-12,23,47,13,,,20,,39,2,,31,11,25,13,-13,28,12,0,30,25,7,0,23,12,-7,,,16,,30,-1,26,32,-1,-7,,11,20,17,,,,42,25,,11,,-9,,-3,,,,18,19,19,21,,,20,9,-22,11,13,,11,,17,12,12,,,25,40,,-3,-8,10,18,,6,21,13,,,12,,20,,,,6,,5,5,,6,2,,5,14,,1,-7,18,,,3,9,11,,,1,,-2,24,1,,,7,-5,7,,2,16,,9,11,1,,,7,1,10,11,15,10,-10,13,13,6,,45,14,11,14,-8,11,,,11,,,,9,,,,3,,11,5,4,,,30,,56,,7,,32,0,,17,,7,,,-2,,,16,,21,5,-13,12,7,,22,34,14,13,,21,26,15,16,21,9,,,13,31,5,13,,,15,24,10,14,,17,23,,43,26,1,18,22,19,17,14,15,,17,15,,18,,,,7,,9,-1,,,14,-20,,9,-16,8,28,21,-10,19,15,3,6,10,-4,-1,-11,13,15,4,23,8,19,28,19,,14,16,14,,12,17,,20,,23,23,17,,,,,,,,,,,,,,,,,,28,05/08/2021 06:15:41 +1000
2020-03-07,12,8,15,,-16,33,,13,,,20,,33,-5,,36,12,26,6,-12,21,7,2,27,22,5,10,15,22,-8,,,11,,30,-1,,23,,-15,,12,12,13,,,,35,12,,10,,-3,,-2,,,,22,9,10,31,,,17,13,-21,12,12,,14,,-7,9,6,,,20,29,,1,-5,10,,,6,10,8,,,14,,16,,,,8,,8,3,,8,,,8,18,,-1,-8,13,,,6,9,18,,,4,,-5,19,-2,,,,-3,2,,0,21,,7,11,11,,,2,-6,5,3,19,1,-8,11,11,-9,,,8,0,,3,13,,,7,,,,,,,,4,,11,-8,-2,,,,,34,,-2,,26,-8,,,,-3,,,,,,14,,15,0,9,9,0,,11,23,18,11,,15,19,13,11,11,-1,,,6,51,2,9,,,12,22,7,9,,4,,,36,25,11,25,13,10,12,13,15,,18,12,,10,,,,,,20,5,,,13,3,,8,-15,9,20,15,-11,11,14,12,5,9,0,2,-9,17,14,-4,17,14,11,34,17,,19,16,18,,3,13,16,26,,25,29,16,,,,,,,,,12,,,,,,,,,23,05/08/2021 06:15:41 +1000
2020-03-08,8,7,11,,,20,,17,,,19,,37,-9,,31,13,24,5,-4,20,10,6,20,21,3,5,11,11,-7,,,6,,29,-3,,19,,,,10,8,11,,,,37,12,,17,,-12,,-10,,,,14,16,15,20,,,23,15,-19,-3,3,,11,,6,11,5,,,23,35,,-3,5,5,,,8,,11,,,9,,13,,,,5,,6,-2,,7,,,5,23,,-2,-15,14,,,,9,20,,,6,,-8,19,-1,,,,,8,,3,19,,,11,17,,,9,-5,6,11,21,3,,16,14,-1,,,12,1,,,10,,,,,,,,,,,1,,17,,-5,,,,,25,,-5,,17,-5,,,,-6,,,,,,8,,9,-7,21,7,-3,,-2,9,,0,,6,9,5,0,0,-12,,,-3,44,-7,1,,,7,8,5,-1,,-6,,,24,22,-16,10,2,12,-1,10,-6,,8,0,,-6,,,,,,10,23,,,2,8,,,-25,-2,19,6,-15,11,9,,5,8,1,-1,-19,9,11,7,19,,15,18,,,11,13,9,,6,13,,20,,26,20,17,,,,,,,,,,,,,,,,,,23,05/08/2021 06:15:41 +1000
2020-03-09,3,13,8,,-14,14,,8,,,15,,21,-7,,22,8,13,16,-1,19,-1,2,14,13,3,-3,12,10,-8,,,9,,20,3,17,14,-3,-7,,2,3,6,,,,24,12,,10,,-8,,0,,,,10,9,15,21,,,11,10,-22,37,3,,3,,12,3,10,,,17,27,,-8,0,0,,,8,12,9,,,4,,9,,,,-2,,-2,2,,8,,,-3,11,,-12,-7,13,,,-1,-1,16,,,-7,,-6,16,-2,,,,-13,1,,-4,14,,8,-19,-34,,,-50,-69,-64,-47,-50,-76,-28,-64,-71,-42,,,-56,-71,,,-57,,,,,,,,,,,-80,,-9,,-10,,,,,26,,-6,,9,-12,,,,-11,,,,,,6,,11,4,-7,6,10,,10,25,-8,28,,27,23,11,26,30,-1,,,17,13,3,20,,,3,32,6,-6,,9,,,22,14,0,24,21,-11,27,3,9,,17,12,,14,,,,,,18,11,,,23,-10,,,-26,-10,30,20,-24,26,8,9,14,4,-2,6,-13,6,11,4,18,17,12,22,,,16,14,17,,7,12,,16,,24,15,14,,,,,,,,,7,,,,,,,,,16,05/08/2021 06:15:41 +1000
2020-03-10,9,10,6,,-10,17,34,8,,,7,,25,-13,,11,7,15,14,-15,21,14,-3,13,15,-2,-8,16,12,-7,,,10,,18,-5,5,14,-18,-8,,3,14,8,,,,18,10,,7,,-9,,-9,,,,15,3,13,14,,,8,10,-23,13,6,,9,,11,6,8,,,14,29,,-8,-6,3,-9,,3,4,9,,,0,,9,,,,4,,5,5,,4,-1,,2,16,,-4,-11,17,,,5,8,4,,,7,,-3,15,2,,,5,-21,5,,-4,7,,4,18,12,,,18,9,30,20,31,25,-12,29,18,14,,59,32,27,,-2,25,,,-8,,,,5,,,,16,,16,19,2,,,,,39,,3,,26,-2,,9,,7,,,,,,11,,15,5,-16,12,10,,14,22,5,13,,14,17,11,8,15,6,,,11,14,3,11,,,12,18,10,4,,12,3,,35,27,4,22,17,9,12,11,9,,18,8,,15,,,,14,,14,4,,,12,-9,,10,-12,3,22,20,-13,19,9,5,2,3,-10,-6,-16,2,9,9,15,10,7,29,8,,-6,12,4,,3,10,,12,,16,27,15,,,,,,,,,8,,,,,,,,,23,05/08/2021 06:15:41 +1000
2020-03-11,8,13,7,,-14,13,21,6,,,10,,28,-2,,18,8,19,10,-14,17,16,2,14,16,6,-7,10,12,-8,,,7,,22,-2,2,16,-5,-9,,-2,4,9,,,,21,6,,12,,-4,,-4,,,,12,11,15,12,,,10,10,-24,16,7,,0,,7,12,2,,,18,20,,-3,1,5,11,,3,11,8,,,6,,9,,,,5,,7,3,,6,0,,3,17,,-2,-12,11,,,0,8,14,,,2,,-1,22,-5,,,-4,-18,4,,-3,16,,-2,7,3,,,4,-2,6,11,11,7,-14,9,11,-3,,47,16,4,,-6,5,,,,,,,14,,,,6,,1,4,0,,-6,,,37,,2,,17,-4,,7,,6,,,,,,13,,17,11,-18,11,20,,25,24,10,18,,20,25,14,12,17,10,,,11,18,6,21,,,10,23,8,1,,17,1,,39,17,3,25,19,12,20,12,16,,23,18,,16,,,,24,,5,2,,,14,-12,,0,-14,1,28,24,-16,21,10,12,12,7,-6,0,-11,2,11,10,23,18,12,18,11,,7,15,16,,6,15,,17,,21,23,21,,,,,,,,,4,,,,,,,,,18,05/08/2021 06:15:41 +1000
2020-03-12,11,13,10,,9,7,1,15,,,14,,33,-11,,28,7,26,12,2,18,13,6,21,19,4,2,18,6,-9,,,12,,27,27,12,17,4,2,,-8,5,15,,,,31,13,,19,,13,,5,,,,12,11,14,11,,,16,16,-18,9,16,,2,,20,12,6,,,24,21,,2,3,16,4,,10,24,15,,,4,,11,,,,4,,7,6,,11,-1,,4,12,,13,2,12,,,3,9,22,,,9,,-4,19,-9,,,,-11,4,,10,12,,-10,9,4,,,11,8,4,8,36,5,-1,16,16,13,,3,4,14,,,7,,,,,,,-7,,,,9,,-14,11,2,,1,6,,6,,-2,,3,7,,,,7,,,,,,15,,22,14,-17,8,19,,18,21,3,23,,26,32,15,18,28,18,,,8,19,10,20,,,15,18,6,-2,,18,2,,38,13,1,10,13,14,27,3,8,-9,14,20,,26,,,,,,22,1,,,18,-12,,5,4,5,22,27,-4,22,13,17,21,11,2,14,-19,15,16,8,16,-8,19,35,16,,22,27,17,,8,27,,20,,34,25,26,,,,,,,,,,,,,,,,,,14,05/08/2021 06:15:41 +1000
2020-03-13,17,20,14,,9,10,17,16,,,29,,35,-8,,40,7,20,20,9,22,16,12,27,19,2,13,13,6,-8,,,12,,22,32,26,24,-1,-12,,0,14,23,,,,45,30,,19,,12,,3,,,,12,22,18,16,,,22,15,-22,10,26,,2,,20,19,5,,,27,32,,7,-3,30,42,,13,33,20,,,15,,17,,,,9,,13,7,,7,0,,10,17,,16,2,13,,,9,13,21,,,14,,-6,24,1,,,22,-8,8,,19,17,-1,2,12,8,,,17,0,12,19,31,14,-1,16,16,25,,17,4,22,13,,13,,,,,,,-11,,,,19,,-4,18,0,,,12,,14,,0,,13,10,,12,,3,,,-7,,,22,,26,29,-20,19,24,,39,36,6,26,,32,41,24,24,43,18,,,19,26,23,30,,,13,26,13,3,,31,15,,56,17,13,22,27,19,46,10,24,-6,25,35,,30,,,,69,,19,2,,,26,-18,,7,-4,9,34,39,1,26,18,3,15,16,3,9,-15,16,24,1,22,-5,27,38,20,,25,32,26,,14,34,,22,,31,31,21,,,,,,,,,,,,,,,,,,23,05/08/2021 06:15:41 +1000
2020-03-14,20,26,14,,6,22,,20,,,19,,34,-7,,45,14,32,14,13,19,15,12,27,20,11,24,11,10,-10,,,2,,32,24,,19,12,1,,4,17,20,,,,39,21,,30,,16,,0,,,,13,10,8,20,,,21,22,-20,23,24,,6,,-9,14,1,,,27,36,,15,2,26,,,13,12,21,,,13,,21,,,,14,,14,13,,12,,,14,21,,15,6,16,,,14,18,23,,,16,,-3,23,-1,,,,-7,8,,18,26,,-10,18,15,,,26,5,19,14,40,17,8,24,23,21,,,7,23,,,27,,,20,,,,,,,,30,,-6,5,2,,,,,26,,5,,28,7,,,,7,,,,,,30,,26,44,-18,29,33,,42,48,9,35,,42,52,40,36,47,32,,,26,32,32,42,,,19,41,14,12,,35,,,66,19,20,42,34,13,54,13,50,,45,47,,39,,,,,,25,1,,,39,-10,,12,1,14,48,48,10,34,23,29,24,17,9,6,-13,26,28,-4,23,6,26,22,22,,33,34,38,,9,34,19,30,,45,37,28,,,,,,,,,,,,,,,,,,18,05/08/2021 06:15:41 +1000
2020-03-15,24,29,21,,,24,,29,,,32,,49,-9,,51,23,47,17,20,29,22,27,36,30,16,10,16,12,-6,,,10,,43,26,,33,15,,,11,25,27,,,,55,29,,24,,14,,1,,,,21,20,16,22,,,30,21,-12,17,26,,11,,13,23,6,,,35,47,,12,12,21,,,23,,26,,,21,,22,,,,15,,13,14,,17,,,14,32,,27,3,24,,,,20,35,,,17,,1,27,3,,,,,13,,27,27,,,21,19,,,35,8,20,25,42,20,,28,26,30,,,19,26,,,33,,,,,,,,,,,34,,,,5,,,,,24,,,,25,10,,,,12,,,,,,32,,34,46,-15,,39,,32,54,,38,,49,59,35,38,47,29,,,29,24,34,43,,,27,40,22,18,,34,,,63,29,25,46,36,14,56,23,34,,42,46,,37,,,,,,18,19,,,39,-3,,,1,10,61,47,15,41,27,,32,23,11,24,-12,19,33,-2,33,,35,34,,,31,38,34,,14,44,,33,,48,37,37,,,,,,,,,,,,,,,,,,34,05/08/2021 06:15:41 +1000
2020-03-16,33,40,29,,,33,,35,,,30,,48,-2,,61,32,50,35,31,42,24,28,45,34,21,18,30,14,6,,,18,,48,46,,41,16,14,,16,23,34,,,,54,27,,44,,25,,12,,,,25,27,29,29,,,32,24,-10,26,35,,16,,33,27,11,,,39,55,,18,17,35,,,32,36,32,,,21,,34,,,,26,,24,24,,25,,,23,34,,29,16,21,,,22,26,47,,,26,,11,45,9,,,,0,23,,31,27,6,11,35,22,,,,25,35,40,53,34,9,37,32,54,,49,30,42,,,51,,,,,,,19,,,,34,,16,,13,,,,,29,,12,,32,24,,,,19,,,,,,45,,45,46,1,33,41,,54,62,,57,,53,62,47,49,61,42,,,40,39,35,46,,,33,69,27,25,,48,,,69,35,,40,40,34,63,28,,,47,54,,49,,,,,,46,20,,,45,-10,,,17,24,60,52,26,41,34,33,47,28,15,26,-12,28,37,20,41,20,40,37,,,45,40,45,,21,46,,35,,57,42,39,,,,,,,,,,,,,,,,,,31,05/08/2021 06:15:41 +1000
