,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-02-24,8,19,7,,-6,13,,-3,,,15,,16,,,16,13,6,,15,12,6,7,18,16,18,12,14,-18,-26,,,6,,9,,,7,,,,7,11,10,,,9,27,11,,,,3,,-23,2,,,11,23,4,,,,21,-26,-2,,20,,2,,13,6,,,-11,20,25,,-15,0,-9,,,15,21,5,,,11,,7,,,-4,5,,8,-10,,-12,,,-1,8,,-13,0,,,,,14,5,,,15,,-17,1,9,,,,,7,,-12,3,,-3,14,7,,,,,21,13,23,35,,24,12,19,,,19,23,34,,7,,,,,,,,,,,,,,,14,,,,,2,,8,,,24,,4,,,,-1,,,,10,,32,28,,,-27,,22,21,,62,,61,0,18,20,17,22,,,22,,32,-18,,,10,25,15,,,8,,,41,16,28,45,21,9,13,-7,5,,8,8,,17,,,,35,,5,-14,,,4,,,,,,17,22,,20,10,,2,21,-4,,,26,9,7,14,-6,39,13,,,10,18,42,,19,14,7,15,23,10,17,4,,,,,,13,,,,,,,26,18,,,-2,33,05/08/2021 06:16:17 +1000
2020-02-25,10,13,9,,-12,14,,-1,,,14,,24,,,10,17,10,4,9,18,17,3,9,18,25,3,20,-7,4,,,12,,14,,,8,,,,6,15,17,,,13,33,11,,,,3,,-11,-7,,,10,30,4,,,,20,-6,-9,,19,,2,,14,6,0,,-15,23,22,,-17,0,3,5,,17,31,11,,,6,,4,,,2,4,,6,4,,-11,,,2,11,,-9,3,,,,,17,-2,,,3,,-24,3,4,,,,,-8,,-5,0,,-8,10,7,,,17,,25,14,10,21,,15,8,15,,,19,21,35,,3,,,,,,,,,,,,,,,4,,,,,-9,,,,,25,,10,,,,-16,,,,10,,16,18,,,-20,,19,19,,52,,45,-2,13,13,14,16,,,14,,27,-10,,,12,25,7,,,11,,,38,11,2,32,16,8,13,0,-13,,9,8,,12,,,,32,,14,-10,,,7,,,,,,16,19,,13,12,,6,30,0,,,30,14,43,12,0,28,1,,11,10,10,40,,23,14,4,23,34,10,,7,,,,,,-1,,,,,,,26,35,,,12,36,05/08/2021 06:16:17 +1000
2020-02-26,10,16,7,,6,9,,1,,,7,,15,,,3,16,8,8,-8,14,6,-1,10,15,20,7,13,-14,-7,,,5,,10,,,9,,,,7,7,10,,,10,21,8,,,,2,,-7,-3,,,13,21,2,,,,17,-4,-2,,14,,-1,,7,8,-3,,-16,18,19,,-20,6,-5,,,16,10,16,,,5,,-1,,,8,7,,10,17,,-15,,,3,18,,-9,-5,,,,,18,7,,,11,,-25,8,3,,,,,9,,-1,3,,-4,20,26,,,13,,31,15,23,29,,15,18,19,,,29,20,24,,5,,,,,,,,,,,,,,,0,,,,,-8,,,,35,19,,-13,,-2,,-15,,,,10,,8,20,,,-18,,19,18,,62,,63,0,11,14,12,18,,,18,,37,-10,,,14,16,8,,,15,,,39,19,24,23,16,9,17,-14,-15,,12,10,14,13,,,,39,,4,-16,,,8,,,,,,14,21,,9,9,,8,18,1,,,26,8,0,15,-6,22,9,,7,9,6,27,,14,15,-19,14,8,10,11,9,,,,,,9,,,,,,,20,17,,,16,24,05/08/2021 06:16:17 +1000
2020-02-27,10,22,10,,-1,16,,3,,,11,,14,,,11,20,13,-4,8,16,7,6,13,18,23,5,11,-1,-6,,,9,,7,,,14,,,,12,12,13,,,10,34,14,,,,10,,2,13,,,7,20,5,,,,18,-4,-7,,29,,6,,8,10,-11,,,20,25,,-9,12,-7,-7,,6,10,12,,,4,,3,,,-1,6,,8,2,,-12,,,5,14,,-6,5,,,,,27,4,,,16,,-33,4,2,,,,,5,,-23,33,,-3,13,8,,,15,,9,1,26,41,,17,20,31,,,21,11,31,,11,,,,,,,,,,,,,,,9,,,,,-2,,,,,28,,-1,,,,1,,,,12,,20,23,,,-17,,26,26,,61,,70,5,20,19,9,17,,,18,,39,-12,,,20,23,9,,,19,,,46,23,,38,17,8,18,-5,-9,,12,9,,14,,,,36,,6,-6,,,6,,,,,,16,20,,17,9,,3,17,-1,-1,,19,8,-5,7,-8,24,-8,6,2,10,7,36,,23,6,-20,12,18,4,13,-2,,,,,,-4,,,,,,,32,26,,,-1,32,05/08/2021 06:16:17 +1000
2020-02-28,14,24,12,,-16,20,,8,,,26,,17,,,12,23,17,,25,20,12,16,14,18,30,6,20,1,-17,,,9,,12,,,16,,,,12,17,13,,,22,40,16,,,,10,,-17,2,,,13,33,4,,,,23,-24,-2,,28,,-4,,16,12,0,,9,21,24,,-26,18,2,14,,13,19,8,,,5,,6,,,-1,9,,10,7,,-13,,,3,18,,0,3,,,,,26,4,,,21,,-14,-2,2,,,,,8,,-15,34,,-3,18,13,,,12,,17,2,33,32,,19,14,33,,,20,23,30,,12,,,,,,,,,,,,,,,5,,,,,1,,-34,,,33,,-6,,,,-10,,,,16,,81,27,,,-12,,28,24,,52,,60,5,23,21,11,16,,,20,,33,14,,,17,32,16,,,17,,,42,24,31,59,19,17,21,-6,-3,,21,13,,19,,,,55,,11,-4,,,12,,,,,,22,23,,21,6,,1,24,1,11,,21,1,1,15,-13,16,-5,,,7,5,25,,5,5,5,14,13,5,14,3,,,,,,4,,,,,,,34,9,,,,18,05/08/2021 06:16:17 +1000
2020-02-29,11,26,15,,-20,11,,-5,,,34,,13,,,0,22,14,,0,22,26,15,15,11,30,12,21,16,-32,,,34,,12,,,10,,,,29,12,20,,,10,34,33,,,,6,,-20,4,,,6,25,11,,,,26,-27,-19,,17,,-4,,12,12,,,26,14,27,,-21,,12,,,5,9,-3,,,-10,,-12,,,-3,8,,1,0,,-20,,,28,3,,13,0,-1,,,,24,6,,,21,,-18,-6,0,,,,,2,,-25,35,,-17,23,72,,,,,30,2,28,,,17,11,64,,,6,18,,,6,,,,,,,,,,,,,,,1,,,,,-8,,,,,11,,-14,,,,-16,,,,16,,71,34,,,18,,14,16,,46,,20,-5,41,8,3,4,,,19,,13,20,,,8,33,4,,,21,,,29,8,,55,3,22,14,-32,-11,,10,21,,16,,,,,,34,-20,,,19,,,,,,13,32,,22,0,,5,13,-3,,,20,-4,-25,7,,1,-1,,,8,13,4,,-2,-2,11,7,13,3,0,-10,,,,,,,,,,,,,,,,,,28,05/08/2021 06:16:17 +1000
2020-03-01,6,21,4,,-16,0,,-1,,,32,,8,,,3,15,4,,,19,10,3,12,7,18,,0,,-14,,,6,,-1,,,2,,,,16,2,6,,,3,8,-8,,,,1,,-19,19,,,5,13,16,,,,-10,-33,-20,,22,,-5,,12,12,,,12,6,8,,-16,,9,,,8,21,-14,,,-2,,-6,,,7,2,,1,21,,-13,,,2,-2,,0,-10,,,,,23,0,,,9,,-9,-2,9,,,,,8,,-26,19,,-24,5,-4,,,,,-12,-32,-3,,,10,-5,32,,,-4,-2,,,2,,,,,,,,,,,,,,,4,,,,,-2,,29,,,9,,-15,,,,-3,,,,6,,6,8,,,15,,29,5,,43,,13,-4,15,-4,4,-1,,,3,,10,-34,,,5,28,0,,-21,18,,,64,11,,43,22,7,8,-18,-8,,3,4,,56,,,,,,-3,-13,,,4,,,,,,17,15,,29,10,,-3,28,-5,,,21,2,28,12,,-2,-14,,,1,8,173,,22,7,,11,,3,,-10,,,,,,,,,,,,,,,,,,17,05/08/2021 06:16:17 +1000
2020-03-02,6,19,7,,-3,12,,-3,,,14,,13,,,10,16,10,,23,14,3,2,20,19,28,17,19,-1,-18,,,5,,9,,,14,,,,11,17,9,,,7,26,13,,,,5,,-21,2,,,9,34,4,,,,17,-23,-6,,29,,-2,,18,8,,,-20,18,19,,0,-6,0,,,20,15,3,,,8,,3,,,4,6,,7,-2,,-13,,,1,9,,-2,5,,,,,21,9,,,16,,-16,7,1,,,,,6,,-24,28,,-6,16,16,,,42,,22,11,31,65,,26,12,31,,,21,21,36,,1,,,,,,,,,,,,,,,7,,,,,-2,,-16,,,29,,-10,,,,-9,,,,14,,32,28,,,-18,,35,29,,63,,75,-3,24,24,20,28,,,26,,40,-11,,,12,31,10,,,17,,,54,12,,54,23,14,29,-7,11,,9,16,,23,,,,36,,10,-19,,,6,,,,,,24,27,,18,-29,,-34,-34,-14,,,-25,-40,-15,-26,-15,-31,-10,-20,-11,-34,-24,-35,,-59,-29,1,-39,-59,-25,-21,-29,,,,,,7,,,,,,,-43,-50,,,0,-15,05/08/2021 06:16:17 +1000
2020-03-03,9,9,6,,-18,20,,-7,,,3,,19,,,3,24,18,4,13,16,6,-3,18,18,23,4,22,-1,-11,,,4,,24,,,16,,,,-2,10,17,,,8,27,10,,,,0,,-10,-18,,,3,30,-10,,,,12,-8,-17,,13,,-7,,23,2,-5,,-19,24,21,,-6,19,-9,-6,,13,5,4,,,8,-12,3,,,9,4,,5,9,,-15,,,0,3,,-7,5,,,,,22,1,,,10,,-23,9,2,,,,,9,,-21,18,,-1,12,15,,,20,,25,8,23,31,,13,6,22,,,21,11,33,,-1,,,,,,,,,,,,,,,5,,,,,-7,,,,,30,,3,,,,-19,,,,11,,3,24,,,-21,,32,24,,71,,61,-8,30,16,14,14,,,21,,32,-6,,,12,26,4,,,11,,,35,10,10,48,28,7,24,-8,5,,11,11,,15,,,,29,,7,-9,,,5,,,,,,28,25,,14,9,,5,27,-2,,,34,6,3,14,-1,23,7,,6,13,11,33,,20,12,10,21,20,3,8,7,,,,,,-3,,,,,,,30,25,,,16,35,05/08/2021 06:16:17 +1000
2020-03-04,7,2,2,,-2,7,,-4,,,-3,,10,,,-10,13,7,8,-5,9,1,-2,9,10,20,-9,8,-10,-26,,,-1,,4,,,8,,,,6,10,7,,,5,13,-2,,,,9,,-12,-22,,,4,19,-15,,,,4,-5,-15,,15,,-14,,10,-6,-2,,-28,20,12,,-15,8,-12,-10,-16,5,1,1,,,4,,2,,,7,4,,7,11,,-17,,,-3,5,,6,-4,,,,,19,1,,,14,,-29,1,0,,,,,13,,-24,24,,-8,13,12,,,24,,20,4,19,38,,13,16,11,,,22,13,7,,0,,,,,,,,,,,,,,,8,,,,,-7,,,,,31,,16,,,,-14,,,,11,,5,24,,,-17,,29,24,,55,,66,-2,15,19,16,13,,,18,,37,-7,,,18,19,6,,,12,,,36,14,24,29,20,7,19,-18,0,,16,17,4,14,,,,36,,0,-12,,,7,,,,,,21,29,,13,7,,7,18,-5,-1,,30,7,15,14,-1,22,2,1,0,10,9,32,,13,9,-9,14,4,5,5,2,10,,,,,8,,,,,,,28,14,,,3,26,05/08/2021 06:16:17 +1000
2020-03-05,6,11,2,,-8,7,,-4,,,-9,,8,,,-4,14,8,-6,8,10,0,-10,6,11,17,-10,2,-12,-10,,,2,,6,,,4,,,,-3,4,6,,,-1,24,-5,,,,7,,-12,-21,,,-2,10,-14,,,,8,-14,-13,,16,,-10,,10,1,-3,,-29,8,14,,-14,4,-15,-21,,-3,-4,-3,,,7,,6,,,14,6,,7,8,,-10,,,3,13,,9,-8,,,,,26,-2,,,18,,-31,10,-1,,,,,1,,-23,37,,-3,17,16,,,45,,24,6,24,57,,26,17,30,,,29,17,26,,11,,,,,,,,,,,,,,,-1,,,,,1,,,,,18,,-10,,,,6,,,,10,,-7,31,,,-20,,33,22,,42,,57,4,12,17,11,30,,,29,,28,-12,,,17,17,4,,,9,,,24,7,30,33,15,10,18,-4,-1,,9,10,,26,,,,22,,4,-20,,,8,,,,,,18,17,,12,8,,7,20,-9,,,24,11,-2,17,-3,26,-4,-6,4,12,12,31,,19,5,8,19,15,0,23,3,,,,,,5,,,,,,,23,15,,,4,26,05/08/2021 06:16:17 +1000
2020-03-06,9,19,6,,-14,13,,-1,,,10,,4,,,10,21,15,6,24,14,-1,5,10,12,15,-10,9,-12,-22,,,3,,6,,,15,,,,8,12,5,,,19,22,11,,,,5,,-29,-13,,,2,26,-4,,,,15,-33,-6,,21,,-3,,3,4,0,,-2,14,15,,-14,11,-7,2,,15,10,4,,,2,,7,,,1,5,,7,0,,-14,,,-2,11,,-7,-5,,,,,25,4,,,16,,-20,1,3,,,,,5,,-24,30,,0,20,21,,,27,,25,1,29,42,,15,10,25,,,21,18,19,,11,,,,,,,,,,,,,,,9,,,,,2,,6,,,34,,-3,,,,-11,,,,12,,13,22,,,-18,,30,19,,51,,64,6,15,20,7,12,,,19,,22,11,,,23,27,8,,,19,,,36,18,22,56,11,10,20,-3,12,,19,12,,19,,,,45,,6,-3,,,11,,,,,,22,22,,9,5,,6,25,-10,4,,30,3,5,11,-5,15,13,1,,9,8,26,,6,9,,11,23,3,4,10,,,,,,3,,,,,,,29,14,,,,28,05/08/2021 06:16:17 +1000
2020-03-07,3,12,5,,-9,1,,-12,,,24,,13,,,12,24,3,-7,1,16,10,-6,8,19,13,6,-8,-4,-35,,,13,,15,,,8,,,,5,8,16,,,-3,-6,6,,,,19,,-24,-6,,,1,-7,-4,,,,8,-33,-27,,1,,-5,,11,2,,,35,-3,17,,0,,-10,,,0,-11,-12,,,-4,,-4,,,-2,-2,,-5,-1,,-22,,,-8,1,,25,-11,-13,,,,17,-9,,,9,,-27,-3,-7,,,,,0,,-20,32,,2,13,38,,,,,15,-6,28,,,18,3,19,,,6,5,,,0,,,,,,,,,,,,,,,-3,,,,,-9,,,,,-1,,-4,,,,-20,,,,10,,7,20,,,-7,,30,10,,22,,27,-9,21,-2,0,-17,,,12,,10,62,,,15,7,-10,,,11,,,5,11,,53,-1,18,12,-11,1,,2,12,,10,,,,,,6,-25,,,5,,,,,,3,19,,9,-1,,7,18,-11,,,18,-7,-36,1,,15,3,,,7,2,12,,-2,-5,,10,4,3,-4,-4,,,,,,,,,,,,,,,,,,5,05/08/2021 06:16:17 +1000
2020-03-08,0,2,-7,,-22,-11,,-14,,,22,,-3,,,-5,0,-11,,,-1,-5,-7,6,-2,3,2,-20,-3,-38,,,-4,,-2,,,-2,,,,4,-1,1,,,-4,-19,-14,,,,1,,-24,-19,,,-5,-9,-9,,,,-7,-42,-25,,0,,-6,,-5,-3,,,41,-7,-7,,-3,,-11,,,3,-9,-18,,,-7,,-3,,,-4,-4,,-4,-10,,-18,,,-9,-3,,-13,2,,,,,16,-4,,,3,,-40,3,7,,,,,-1,,-25,16,,-24,6,6,,,,,-1,-10,-2,,,12,-1,23,,,-1,5,,,-11,,,,,,,,,,,,,,,-12,,,,,-17,,-30,,,11,,-9,,,,-11,,,,12,,10,23,,,-3,,42,2,,13,,31,-17,5,-7,8,34,,,10,,29,2,,,17,19,1,,,17,,,17,22,,49,5,35,19,-11,-13,,13,8,,13,,,,,,-8,22,,,2,,,,,,19,20,,21,-2,,3,7,-8,,,27,8,-2,2,,-15,-14,,,-5,-6,-10,,1,-3,,-1,,-9,,-18,,,,,,,,,,,,,,,,,,0,05/08/2021 06:16:17 +1000
2020-03-09,-9,-25,4,,-7,8,,-10,,,6,,19,,,11,17,6,,33,17,1,6,13,16,11,7,16,-8,-20,,,7,,7,,,14,,,,9,8,6,,,2,19,58,,,,-2,,-21,-13,,,4,70,-5,,,,15,-23,-10,,20,,5,,8,4,,,-15,10,17,,-17,5,-8,,,16,2,0,,,1,,0,,,-2,-1,,2,-9,,-10,,,-7,-4,,-16,6,,,,,9,6,,,2,,-34,-7,8,,,,,-6,,-28,24,,8,-24,-47,,,-22,,-35,-6,-34,-20,,-17,-36,-33,,,-33,-34,-35,,-9,,,,,,,,,,,,,,-51,-18,,,,,2,,-10,,-35,-50,,-17,,-40,,-13,,,,-32,,-14,-48,,,-57,,-26,-35,,-9,,-23,-15,-47,-32,-51,-53,,,-27,,-16,-49,,,-13,-31,-24,,,-42,,,-18,-17,-20,8,-53,-41,-44,-7,-15,,-43,-39,-33,-33,,,,-36,,-23,21,,,-48,,,,,,-41,-31,,-28,5,,6,24,-11,,,25,7,0,14,,21,15,,,9,13,35,,16,7,5,14,22,2,5,-2,,,,,,12,,,,,,,33,32,,,0,27,05/08/2021 06:16:17 +1000
2020-03-10,6,8,1,,-14,6,,-9,,,6,,6,,,7,16,7,5,23,13,-1,3,11,8,11,-3,4,-16,-9,,,-3,,5,,,10,,,,1,7,4,,,-1,14,2,,,,-1,,-11,-14,,,-1,20,-7,,,,13,-20,-17,,10,,2,,2,0,,,-22,11,12,,-20,5,-9,0,,10,7,4,,,4,0,2,,,6,1,,3,-5,,-13,,,-8,-1,,-10,4,,,,,13,-2,,,6,,-26,2,5,,,,,-3,,-22,18,,-1,16,15,,,30,,25,7,19,43,,21,1,14,,,24,5,46,,7,,,,,,,,,,,,,,,2,,,,,-5,,,,26,13,,0,,,,-10,,,,9,,9,20,,,-23,,25,21,,43,,54,-5,15,16,9,8,,,21,,35,-8,,,16,28,4,,,8,,,30,15,11,40,13,5,18,-4,-3,,9,10,,15,,,,22,,14,-8,,,4,,,,,,25,23,,10,9,,3,19,-6,,,31,5,45,15,-10,21,14,4,8,16,8,32,,17,10,12,20,10,9,15,6,,,,,,3,,,,,,,31,28,,,8,37,05/08/2021 06:16:17 +1000
2020-03-11,6,8,2,,-9,7,,-10,,,3,,5,,,6,13,8,7,2,12,-4,2,8,9,14,4,2,-5,-15,,,-3,,5,,,11,,,,8,9,0,,,14,10,3,,,,4,,-17,-6,,,5,21,-4,,,,11,-16,-8,,17,,-1,,5,0,-2,,6,11,13,,-22,3,-13,,-9,12,4,3,,,3,,1,,,-1,3,,6,9,,-17,,,-4,9,,-3,4,,,,,20,-1,,,8,,-30,2,4,,,,,2,,-21,19,,2,14,13,,,40,,29,-2,19,36,,19,8,15,,,24,1,15,,0,,,,,,,,,,,,,,,5,,,,,-12,,,,,24,,4,,,,-11,,,,8,,10,25,,,-10,,27,19,,61,,66,-8,17,20,14,8,,,20,,39,-11,,,14,18,5,,,7,,,35,19,26,28,14,5,23,-7,-6,,11,12,5,15,,,,40,,8,4,,,3,,,,,,24,27,,12,5,,3,28,-8,-11,,20,6,14,9,-11,17,7,2,8,4,8,29,,9,9,-4,11,10,2,3,8,,,,,,14,,,,,,,30,14,,,-5,19,05/08/2021 06:16:17 +1000
2020-03-12,6,16,2,,6,12,,-8,,,2,,2,,,4,13,12,1,4,12,-2,0,1,11,15,2,-2,-2,-8,,,-2,,3,,,6,,,,10,6,3,,,2,13,-3,,,,7,,-4,1,,,5,6,-1,,,,11,-7,-12,,20,,-4,,2,3,-5,,,5,20,,-12,-8,-13,2,,4,8,2,,,4,,2,,,-1,2,,3,11,,-15,,,1,13,,13,24,,,,,8,6,,,7,,9,2,14,,,,,-3,,-21,14,,-3,21,16,,,40,,27,4,27,63,,33,33,50,,,51,70,31,,8,,,,,,,,,,,,,,,9,,,,,-4,,,,,25,,26,,,,-7,,,,10,,8,19,,,-16,,33,28,,61,,65,-4,13,15,16,13,,,18,,37,-14,,,21,24,14,,,8,,,35,36,21,19,11,8,19,9,-3,,10,11,,14,,,,22,,7,32,,,0,,,,,,15,19,,13,4,,5,19,-13,,,19,8,-4,7,-7,20,2,3,13,7,11,24,,14,0,-2,15,13,-3,9,-1,,,,,,3,,,,,,,16,9,,,-8,20,05/08/2021 06:16:17 +1000
2020-03-13,5,12,1,,-8,10,,-10,,,17,,0,,,5,16,11,,16,12,-3,12,3,9,10,-1,1,12,-19,,,-4,,3,,,11,,,,20,7,0,,,10,17,12,,,,-6,,-6,-3,,,8,18,-1,,,,14,-32,-9,,22,,0,,0,2,-1,,12,7,13,,-18,4,-11,10,,12,5,4,,,-2,,-6,,,-2,1,,0,11,,-21,,,-5,11,,7,9,,,,,13,-2,,,4,,16,-5,11,,,,,3,,-15,22,,-15,20,11,,,42,,30,-2,31,44,,37,28,42,,,45,67,31,,4,,,,,,,,,,,,,,,0,,,,,-6,,-22,,,17,,-22,,,,-22,,,,5,,14,13,,,-22,,25,19,,40,,59,-7,16,8,6,7,,,10,,27,2,,,8,24,9,,,6,,,36,28,6,23,6,2,22,3,1,,10,12,,10,,,,35,,0,15,,,1,,,,,,18,19,,7,1,,-1,21,-14,-1,,24,7,0,6,-7,12,11,-1,,8,3,21,,2,4,,13,5,-4,0,5,,,,,,23,,,,,,,11,5,,,,17,05/08/2021 06:16:17 +1000
2020-03-14,-10,-4,-14,,-25,-7,,-22,,,-2,,-18,,,-19,0,-1,4,8,-2,-15,-10,-13,-12,-1,5,-15,7,-37,,,-21,,-3,,,-17,,,,-10,-6,-14,,,-12,-8,-8,,,,4,,-26,-44,,,-11,-19,-31,,,,-4,-35,-30,,-18,,-21,,-7,-18,,,-23,-14,-1,,-10,,-25,,,-15,-35,-20,,,-10,,-16,,,-3,-6,,-13,9,,-23,,,-10,2,,18,-11,,,,,3,3,,,0,,15,-13,7,,,,,3,,-28,8,,5,12,18,,,,,26,-19,22,,,41,25,42,,,38,,,,-12,,,,,,,,,,,,,,,1,,,,,-10,,,,,-5,,-16,,,,-16,,,,-2,,5,6,,,-11,,0,4,,-7,,15,-16,17,-14,-6,-20,,,2,,2,34,,,-10,1,-13,,,-7,,,3,26,,7,0,-7,0,-24,-4,,-4,13,,2,,,,,,2,-13,,,-3,,,,,,-4,9,,0,-13,,-2,1,-15,,,18,-18,-29,-10,,-3,-8,,,-6,-13,-7,,-24,-11,-17,-8,-17,-20,-9,-14,,,,,,,,,,,,,,-10,,,,-10,05/08/2021 06:16:17 +1000
2020-03-15,-13,3,-17,,-33,-8,,-19,,,6,,-26,,,-4,-4,8,,,-12,-22,-14,-15,-16,-10,-8,-22,-8,-39,,,-27,,-15,,,-15,,,,4,-8,-17,,,-15,-14,-12,,,,-3,,-21,-48,,,-15,-23,-29,,,,-6,-51,-25,,-15,,-17,,-7,-18,,,-14,-12,-7,,-26,,-29,,,-6,-25,-22,,,-9,,-13,,,-6,-8,,-13,15,,-17,,,-15,-3,,-5,2,,,,,5,-9,,,-2,,23,-16,0,,,,,5,,-30,6,,-17,0,-22,,,,,-5,-34,-1,,,34,9,36,,,16,,,,-13,,,,,,,,,,,,,,,-3,,,,,-15,,7,,,-7,,-20,,,,-11,,,,-12,,3,-15,,,-25,,-12,-7,,-9,,2,-19,9,-18,-8,-21,,,-12,,9,-11,,,-7,-5,-16,,-18,-7,,,2,35,,-3,-12,-20,1,-15,9,,-10,9,,-7,,,,,,-25,-2,,,-9,,,,,,-6,-6,,0,-15,,-6,16,-16,,,15,-19,-16,-13,,-25,-13,,,-11,-22,-25,,-25,-15,,-21,,-19,,-20,,,,,,,,,,,,,,,,,,-15,05/08/2021 06:16:17 +1000
2020-03-16,-7,2,-13,,-11,-2,,-24,,,-17,,-11,,,-9,-2,4,,13,-3,-21,-7,-5,-7,-2,-5,-12,-8,-24,,,-24,,-6,,,-1,,,,-10,0,-11,,,-11,-10,-20,,,,-5,,-30,-31,,,-2,-11,-25,,,,-2,-25,-14,,-1,,-13,,-5,-16,,,-28,-7,-5,,-11,-19,-28,-2,,1,-17,-13,,,-4,,-11,,,-2,-7,,-11,3,,-15,,,-10,-2,,1,-2,,,,,8,1,,,3,,28,-3,3,,,,,1,,-23,9,,-7,10,-2,,,,,25,6,21,46,,40,20,41,,,36,51,20,,-13,,,,,,,,,,,,,,,1,,,,,-15,,-15,,,5,,3,,,,-24,,,,-3,,16,6,,,-30,,11,11,,48,,53,-21,9,5,-2,6,,,9,,40,-25,,,8,14,0,,,-5,,,35,26,25,23,5,-10,9,-6,0,,4,8,,3,,,,18,,-15,16,,,-11,,,,,,3,15,,2,-5,,-4,15,-20,,,15,0,9,3,-11,11,2,,,7,1,12,,-2,-4,1,4,3,-9,7,-6,,,,,,14,,,,,,,17,4,,,-17,15,05/08/2021 06:16:17 +1000
