,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-02-24,17,27,17,23,26,20,21,12,25,,21,,12,12,,21,19,15,21,16,18,15,20,20,12,15,19,13,22,18,,,8,,11,17,21,19,19,23,,20,16,15,,15,13,28,17,,28,,16,,17,17,,,19,14,20,18,,,17,16,18,20,17,,21,15,10,23,15,,,22,23,,17,24,13,20,23,21,20,18,,,22,19,23,,29,19,17,,15,23,,16,22,20,13,19,,22,23,27,10,28,20,17,16,,20,18,16,20,15,20,22,14,21,27,17,25,20,21,23,14,16,9,31,14,17,28,14,13,13,19,17,15,17,15,,14,16,17,21,,12,,,26,,,,,,26,,13,20,15,18,19,,22,22,18,21,,18,,17,19,,23,,18,,,14,,28,17,,26,20,11,19,20,,17,16,14,20,,18,19,16,10,14,6,4,,16,10,16,18,,16,21,11,18,19,,15,,,18,20,21,19,21,7,18,19,20,13,18,17,16,16,,,,29,,8,19,24,,10,29,16,19,19,18,18,18,16,21,17,22,17,14,9,20,20,19,15,21,20,20,20,20,20,16,16,22,21,,8,15,16,15,22,19,13,17,,,,,,,,29,22,,,17,20,15,,,12,10,05/08/2021 06:16:34 +1000
2020-02-25,15,25,15,17,18,16,15,11,20,,20,,9,10,,19,14,13,14,12,14,10,17,15,10,14,15,14,18,16,,,7,,10,13,18,15,12,14,,14,14,10,,19,9,25,14,,20,,17,29,16,19,,,15,10,16,13,19,,13,16,18,18,13,,16,11,10,20,15,,,21,21,,11,18,7,15,18,18,15,16,,,17,21,17,,16,13,13,,12,18,,13,18,13,11,14,,15,16,16,7,14,16,13,12,,17,14,8,15,14,15,16,21,19,19,11,17,13,14,18,10,14,3,16,21,14,21,12,10,13,16,16,11,15,11,,19,11,13,16,,10,,,14,,18,,17,,16,,11,19,14,17,16,,15,16,14,18,,13,,13,11,18,18,,18,20,,18,,22,14,,22,16,10,22,19,,15,11,17,16,,14,17,15,11,12,6,14,,14,9,14,14,8,12,15,11,15,17,,14,19,,16,21,14,19,18,5,17,21,18,7,16,16,18,13,,,,25,,6,18,16,,10,23,12,15,12,15,16,15,17,18,17,20,16,15,8,16,15,20,17,20,18,22,19,17,17,11,16,18,19,,4,16,16,14,11,16,15,18,,,,26,,,,32,20,,,16,15,16,,,15,13,05/08/2021 06:16:34 +1000
2020-02-26,14,23,14,17,20,15,12,10,11,,17,,7,5,,14,16,12,18,14,15,13,15,15,10,15,12,12,15,10,,,3,,11,15,11,15,14,21,,13,15,10,,17,10,24,10,,13,21,17,23,9,19,,,14,8,17,16,21,,14,13,16,13,15,22,16,16,10,18,12,,6,20,21,,13,21,9,20,14,18,14,16,,,18,20,19,,17,16,11,,10,15,,12,14,14,10,13,,15,13,14,7,14,12,12,14,,16,12,5,14,11,13,20,14,15,19,10,24,12,14,14,3,13,5,21,15,14,21,13,9,13,20,16,11,15,12,,15,11,14,18,,9,,,15,,15,,14,,22,,14,12,6,10,10,,14,10,9,19,,15,,13,15,16,17,,-3,4,,4,,-1,14,,21,18,6,12,18,,14,13,15,15,,14,17,15,11,11,4,9,,13,10,15,16,16,16,19,11,12,15,,14,13,,16,19,17,19,16,5,16,18,16,10,15,17,19,13,,,,24,,8,16,17,,9,26,10,9,12,15,16,15,14,15,16,19,15,13,9,20,10,18,15,18,17,24,18,17,15,13,15,15,19,,8,19,14,14,13,15,9,15,,,,21,,,,27,21,14,,14,14,13,,,12,10,05/08/2021 06:16:34 +1000
2020-02-27,14,21,15,17,17,20,15,12,9,,20,,9,6,,16,15,16,19,16,15,13,17,17,12,17,16,14,18,13,,,5,,10,13,22,16,16,15,,16,14,12,,17,12,24,13,,17,20,16,26,17,17,,,14,8,18,16,18,,14,15,20,16,14,21,17,16,9,20,12,,,21,22,,12,21,9,20,20,18,15,15,,,13,15,12,,18,12,11,,11,15,,8,10,14,8,11,,10,17,11,11,12,10,11,11,,10,12,8,14,11,15,11,15,14,18,9,10,12,14,18,9,12,6,19,15,11,18,9,10,13,14,11,9,12,10,,11,11,11,18,,8,,,14,,16,,13,,13,,13,3,8,8,18,,17,17,16,23,,18,,14,16,,21,,19,16,,14,,21,15,,19,17,14,17,16,,14,12,14,18,,15,16,17,12,13,5,12,,14,17,18,18,,18,16,12,14,18,,17,19,,16,18,18,19,19,7,17,13,15,14,17,17,23,13,,,,24,,8,18,12,,7,18,7,16,12,17,16,14,14,17,15,21,14,12,6,12,14,18,16,13,16,19,17,16,13,17,9,15,17,,6,15,13,13,14,12,10,15,,,,24,,,,26,21,,,15,13,12,,,6,9,05/08/2021 06:16:34 +1000
2020-02-28,17,26,18,25,23,23,19,14,19,,23,,12,12,,18,16,18,19,20,19,15,22,21,14,19,19,16,21,17,,,9,,13,16,26,18,21,16,,19,14,16,,17,14,31,20,,22,,18,20,17,23,,,18,15,20,21,,,17,19,18,26,17,22,22,25,8,25,9,,,26,25,,17,24,14,23,22,19,16,16,,,21,22,24,,18,19,17,,15,23,,17,18,19,13,18,,16,25,25,8,24,24,16,18,,12,17,5,21,18,22,21,21,19,27,16,18,18,21,15,21,17,10,24,25,19,25,13,17,17,20,19,15,16,15,,24,15,18,19,,14,,,24,,19,,22,,24,,12,16,17,10,17,,16,17,,19,,19,,12,17,,27,,19,18,,10,,19,16,,19,18,6,19,19,,18,15,16,19,,16,19,21,12,14,6,11,,14,17,18,17,,25,18,12,15,18,,19,,,18,20,24,23,18,7,20,25,20,13,19,17,20,14,,,,26,,9,19,22,,11,16,12,15,14,16,17,17,18,20,14,19,14,11,8,13,15,15,16,16,19,19,15,15,12,16,11,13,18,,5,15,14,11,10,12,9,15,,,,16,,,,23,16,,,14,15,18,,,12,7,05/08/2021 06:16:34 +1000
2020-02-29,4,10,4,,1,6,5,5,,,9,,1,-1,,2,7,4,10,6,5,7,2,7,6,6,2,6,1,1,,,0,,1,-4,1,8,,,,9,4,3,,,1,10,,,1,,-3,,1,,,,2,15,6,1,,,5,7,4,10,7,,0,,1,15,3,,,8,9,,-1,5,4,8,,6,,4,,,6,,3,,,10,3,,5,4,,2,,,2,2,,2,2,2,,-1,-6,1,2,,,3,,3,5,4,,,,,1,,3,4,,-3,4,,,,3,,2,,5,6,,-1,0,2,,,5,7,,,2,,,11,,,,,,,,,,,,2,,,,,6,,,,7,1,,,,2,,,,,,5,,7,6,-5,-5,6,,6,8,,4,,4,9,3,5,8,1,,,6,-6,3,8,,,3,7,0,5,,13,,,1,2,,6,1,4,3,8,9,,5,11,,6,,,,9,,5,7,,,6,,,,,-3,5,6,-1,5,1,5,3,-2,2,,-1,3,-3,,1,-3,-2,6,3,3,2,0,-2,,,1,8,-1,,2,5,1,,,,,,,,,,,,,,,,,,0,05/08/2021 06:16:34 +1000
2020-03-01,-1,3,0,,,-2,,4,,,-4,,-8,-5,,-2,5,0,2,-1,2,5,-1,-2,0,2,-4,1,0,-6,,,-1,,-3,,,-1,,,,6,1,1,,,-3,7,,,-7,,-4,,1,,,,-3,,4,0,,,0,-1,-6,,7,,5,,-5,8,-3,,,0,4,,-5,3,-1,,,1,,0,,,4,,5,,,,0,,-1,1,,0,,,-3,-1,,-1,4,1,,,,4,0,,,2,,-2,2,6,,,,,-2,,1,4,,-7,-1,,,,1,,-7,,3,2,,-2,-4,-3,,,2,1,,,-2,,,,,,,,,,,,,,,0,,,,,-3,,,,-1,1,,,,2,,,,,,-2,,0,-3,-7,,-1,,-2,-3,,-2,,0,0,0,2,0,-5,,,-6,-12,-2,-2,,,0,-3,-4,5,,4,,,-2,-3,,-2,-2,-1,-1,6,,,-2,3,,-1,,,,,,-4,-7,,,-8,,,,,,-4,1,,-3,-1,,-6,-4,-5,,,-2,-4,,-2,,3,4,,,-8,-3,-5,,,0,,-2,,1,,1,,,,,,,,,,,,,,,,,,-3,05/08/2021 06:16:34 +1000
2020-03-02,10,27,18,24,26,22,23,14,28,,22,,8,16,,22,19,16,24,19,19,17,23,20,14,17,21,15,27,21,,,6,,12,12,19,21,19,21,,20,17,15,,16,14,28,18,,25,,17,,19,19,,,20,13,21,15,,,18,20,20,24,18,,23,22,8,23,15,,,24,24,,15,27,15,24,23,21,18,18,,,23,21,23,,28,20,18,,16,26,,19,26,21,13,20,,23,22,29,11,23,23,17,20,,,19,15,21,17,20,24,20,12,29,18,28,20,24,25,17,19,8,34,16,21,30,15,16,16,22,26,17,19,16,,18,20,21,21,,15,,,23,,,,,,22,,20,26,19,20,20,,18,23,14,25,,17,,18,18,,22,,21,,,8,,27,19,,25,22,11,23,21,,20,20,20,22,,20,23,17,14,16,7,10,,18,16,21,19,,17,23,15,20,23,,18,,,21,25,25,21,22,9,23,24,22,16,19,21,21,18,,,,32,,10,21,22,,10,30,19,21,20,17,19,20,18,22,-62,-60,-66,-67,-65,-56,-44,-62,-68,-60,-63,-55,-67,-69,-58,-43,-64,-51,-70,-59,-66,-60,-66,-65,-65,-64,-70,-63,,,-51,-54,-56,,,-60,-66,-49,,-65,-65,-71,,,-40,-67,05/08/2021 06:16:34 +1000
2020-03-03,15,21,15,18,19,15,15,12,17,,18,,6,7,,16,14,12,15,14,15,10,18,14,11,16,17,15,19,18,,,6,,10,11,16,16,14,12,,15,14,10,,16,8,24,14,,21,,17,22,17,19,,,15,7,18,15,,,14,18,19,14,13,,18,16,9,21,13,,,21,21,,12,22,9,18,22,19,14,16,,,17,19,17,,19,16,14,,12,19,,16,18,13,12,13,,17,18,20,7,10,13,14,13,,16,15,10,15,16,14,19,15,15,26,13,18,14,14,21,13,15,-1,21,21,15,20,14,10,16,19,20,12,13,11,,16,13,14,16,,13,,,18,,19,,19,,17,,18,19,23,14,16,,8,16,9,19,,15,,14,13,11,21,,20,20,,12,,19,15,,23,18,7,21,17,,15,13,17,17,,14,17,15,11,11,6,13,,14,9,14,15,6,16,14,12,16,19,,13,19,,18,19,17,22,17,6,19,19,13,15,17,16,19,13,,,,26,,6,18,16,,8,26,18,16,11,15,15,15,16,18,17,18,17,14,10,18,18,21,17,20,18,28,18,18,15,20,17,19,19,,7,17,14,16,7,16,14,18,,,,19,,,,25,22,,,14,22,17,,,24,10,05/08/2021 06:16:34 +1000
2020-03-04,14,22,13,21,21,15,14,8,9,,18,,4,1,,13,14,11,16,14,14,12,17,12,8,14,12,10,18,16,,,2,,10,13,6,15,12,17,,16,14,9,,18,8,22,5,,14,12,18,21,16,10,,,16,5,14,15,16,,13,15,19,11,13,18,15,14,7,18,12,,6,19,19,,11,20,6,19,18,16,12,14,16,,20,14,20,,19,17,11,,10,16,,12,12,17,9,13,,12,13,15,15,13,10,10,12,,17,12,5,7,11,15,20,17,15,18,10,18,15,15,14,5,14,8,19,12,14,22,14,8,14,20,18,12,15,11,,19,12,16,14,,12,,,19,,19,,13,,21,,13,18,15,8,18,,18,9,3,22,,19,,16,18,17,19,,19,23,,13,,22,14,,22,17,5,17,19,,15,15,16,17,,15,18,14,10,13,4,10,,13,13,14,16,11,18,20,13,13,13,,14,10,,18,18,16,19,15,5,18,15,14,11,16,14,15,13,,,,26,,6,17,21,,9,21,9,7,15,15,14,15,12,16,17,21,15,9,9,18,17,19,16,16,18,23,19,16,14,16,18,16,18,,9,18,15,15,18,16,12,15,,,,26,,,,23,21,,,17,16,15,,,19,11,05/08/2021 06:16:34 +1000
2020-03-05,13,20,14,16,22,17,16,10,12,,19,,8,2,,15,14,13,17,13,15,12,18,16,10,15,15,14,20,15,,,4,,9,13,18,15,14,12,,15,12,9,,15,12,21,10,,22,17,16,22,20,19,,,15,7,16,15,10,,14,13,18,13,13,19,15,19,7,20,11,,,19,19,,10,18,9,15,17,16,14,14,,,16,17,16,,17,12,11,,11,14,,9,11,14,8,12,,12,15,15,16,11,11,11,12,,11,13,8,15,11,14,11,17,16,19,9,12,15,16,22,8,13,6,18,14,12,17,11,7,15,15,15,10,13,11,,17,12,12,16,,10,,,17,,15,,11,,16,,9,7,16,10,15,,12,11,10,22,,15,,9,13,2,21,,18,14,,10,,20,13,,20,14,5,18,12,,13,11,9,16,,14,15,16,8,10,2,6,,11,15,13,13,,16,15,11,13,13,,14,18,,15,18,13,17,15,4,14,13,12,5,14,15,18,12,,,,19,,5,16,16,,7,19,5,13,9,12,14,13,12,14,16,25,18,11,10,15,14,20,16,17,15,22,17,18,17,14,12,16,18,,9,15,13,15,16,14,13,17,,,,24,,,,27,20,,,15,12,14,,,14,9,05/08/2021 06:16:34 +1000
2020-03-06,16,23,17,19,24,21,18,15,14,,22,,11,10,,20,16,18,18,18,17,14,19,19,11,14,14,13,19,20,,,8,,12,18,23,20,13,16,,20,15,15,,19,16,30,16,,23,,18,15,18,22,,,16,11,22,22,,,17,17,16,24,15,25,20,24,7,24,11,,,23,22,,14,24,15,21,23,20,18,16,,,20,25,21,,24,16,16,,14,20,,17,18,22,12,19,,17,23,25,10,17,19,15,20,,23,16,11,20,17,20,18,23,20,28,15,17,19,22,23,16,13,8,17,13,14,25,11,15,13,16,20,10,9,13,,22,13,16,15,,9,,,15,,12,,20,,16,,9,17,17,8,17,,18,18,,24,,20,,11,16,,25,,19,17,,,,18,13,,17,17,5,18,14,,17,13,7,15,,14,16,17,10,11,3,4,,10,15,14,13,,21,16,11,15,15,,15,,,17,18,14,20,14,6,17,22,16,11,17,14,20,11,,,,24,,6,16,18,,8,20,10,11,12,10,15,16,16,15,18,23,19,14,12,20,17,20,19,22,20,21,22,16,17,18,17,18,21,,10,19,21,15,21,17,11,20,,,,17,,,,32,25,,,15,24,24,,,21,10,05/08/2021 06:16:34 +1000
2020-03-07,2,4,4,,7,5,6,3,,,7,,-2,-4,,8,5,1,10,9,5,6,2,5,6,1,2,4,-1,2,,,0,,2,2,12,7,,,,10,4,2,,,0,6,,,1,,4,,0,,,,2,13,5,6,,,5,3,5,-1,8,,3,,3,13,1,,,4,9,,0,3,6,3,2,6,,3,,,2,,1,,,3,2,,3,2,,1,,,1,3,,-1,6,3,,2,-7,2,4,,,2,,-3,7,1,,,,,0,,3,3,,-2,1,,,,2,,3,,4,6,,1,0,2,,,7,1,,,7,,,2,,,,,,,,-8,,,,-3,,,,,0,,,,2,-3,,,,-6,,,,,,0,,4,-3,-1,-4,0,,6,3,,-2,,-1,3,-2,-2,4,-8,,,-2,-4,-2,1,,,-1,0,-1,5,,1,,,-2,-4,,-1,-9,0,-3,4,-3,,4,-2,,-1,,,,6,,-6,-1,,,-2,,,,-5,3,2,0,2,-3,5,7,5,-2,6,1,2,4,2,,3,8,6,4,6,12,9,3,2,,,5,5,0,,4,7,6,,,,,,,,,,,,,,,,,,1,05/08/2021 06:16:34 +1000
2020-03-08,-2,0,0,,,-1,,4,,,-7,,-11,-10,,3,4,-1,-5,-1,3,3,1,-1,-3,-4,1,-2,2,-3,,,0,,-6,,,-2,,,,-2,-7,-2,,,0,0,,,,,0,,-2,,,,-3,,4,-5,,,2,-2,-5,,4,,-1,,-3,13,-6,,,-6,2,,-5,0,3,,,0,,3,,,5,,1,,,,0,,-1,-1,,-2,,,-3,-1,,-5,2,3,,,,2,1,,,2,,-5,2,2,,,,,-1,,1,6,,-4,-2,,,,-1,,-4,,-1,-3,,0,-6,-5,,,1,1,,,0,,,,,,,,,,,,,,,-2,,,,,0,,,,-1,-5,,,,-1,,,,,,-5,,1,-4,,,-12,,-6,-5,,-7,,-5,-2,1,-3,-2,-6,,,-6,-15,-2,-6,,,0,-8,-2,-2,,-3,,,-3,-8,,-7,-9,-6,-4,4,,,-2,-3,,-5,,,,,,-4,-9,,,-10,,,,,,-6,-1,,-6,1,,-4,-4,-3,,,0,6,,-2,,3,0,,,0,0,2,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,2,05/08/2021 06:16:34 +1000
2020-03-09,-14,-72,16,27,21,19,21,11,24,,21,,9,10,,22,18,14,22,-4,18,14,20,20,12,14,20,10,25,20,,,5,,9,16,23,19,9,26,,17,15,12,,15,13,25,15,,25,,18,,19,19,,,19,11,18,16,-52,,18,20,22,-59,16,,19,19,8,22,14,,,20,21,,14,25,11,20,21,21,15,19,-46,,22,23,24,,25,18,16,,13,24,,17,21,22,12,18,,15,22,24,8,27,19,15,20,,,16,16,19,14,20,21,10,14,24,13,22,20,25,18,14,-67,-66,-73,-57,-72,-68,-71,-71,-70,-71,-61,-70,-67,-68,-59,-72,-67,-75,-71,-56,-66,,-74,-69,-57,-68,,-53,,-62,,-70,-57,-52,-72,-60,,-58,-61,-62,-63,,-55,,-58,-60,-64,-64,,-60,-61,-58,-64,-56,-62,-65,,-61,-68,-47,-65,-72,-66,-70,-61,-56,-70,,-68,-61,-71,-68,-66,-75,-58,,-67,-51,-67,-69,-58,-67,-61,-61,-59,-60,-48,-72,-56,-34,-71,-62,-68,-67,-72,-65,-66,-50,-69,-57,-65,-69,-71,-67,-61,,,-70,,-72,-59,-55,,-73,-55,-53,-58,-60,-61,-66,-63,-45,-70,18,24,17,14,12,24,21,19,17,18,20,24,22,17,15,18,11,22,19,,9,17,15,15,12,18,11,19,,,,,,,,31,25,,,18,24,19,,,15,8,05/08/2021 06:16:34 +1000
2020-03-10,13,23,13,19,20,14,12,11,18,,17,,7,3,,18,13,10,12,16,13,10,17,14,8,10,16,10,17,15,,,6,,9,14,14,16,16,16,,18,15,9,,15,8,20,11,,21,,16,25,15,14,,,14,6,15,15,21,,14,16,18,11,12,,13,14,10,20,13,,,17,18,,10,20,7,14,18,15,15,15,,,17,20,17,,13,13,13,,12,19,,13,16,15,10,15,,15,17,16,11,12,16,12,13,,19,13,6,12,14,14,19,9,23,19,11,14,14,15,17,9,13,1,16,25,11,20,12,10,14,18,17,10,11,12,,13,12,11,15,,13,,,17,,20,,16,,20,,11,22,21,16,12,,8,15,3,14,,9,,11,8,11,16,,11,18,,9,,14,12,,19,12,11,21,17,,13,10,22,13,,11,14,12,9,8,2,11,,8,9,10,10,10,9,14,9,12,19,,9,24,,14,17,11,17,13,4,14,19,12,10,13,12,9,9,,,,22,,3,16,18,,6,18,13,12,8,16,15,11,12,16,17,20,15,14,10,13,18,20,18,20,19,23,18,17,20,19,18,17,18,,5,16,14,15,16,16,13,18,,,,26,,,,32,22,,,16,16,20,,,19,12,05/08/2021 06:16:34 +1000
2020-03-11,14,22,13,17,20,15,11,10,10,,17,,3,4,,14,14,10,18,16,14,9,16,15,7,11,14,9,19,15,,,2,,9,14,13,15,14,20,,15,12,8,,21,8,21,8,,12,17,15,24,14,15,,,16,5,16,16,20,,12,16,15,14,13,24,16,20,5,17,14,,6,15,18,,11,21,6,21,19,16,11,16,,,19,19,19,,19,19,11,,10,15,,13,12,16,9,12,,12,12,14,12,13,6,11,12,,16,12,6,14,10,14,21,16,14,17,9,22,13,14,13,2,14,6,20,12,13,22,14,12,13,21,17,12,14,11,,17,12,14,16,,9,,,19,,21,,8,,21,,13,20,18,8,17,,9,11,10,21,,16,,16,18,15,19,,17,19,,13,,23,14,,22,15,6,19,18,,12,13,14,16,,14,18,15,10,11,3,3,,11,13,14,13,14,14,20,11,15,18,,13,15,,17,19,15,17,14,4,16,20,16,10,14,14,18,11,,,,23,,5,17,20,,7,20,11,14,15,17,16,14,11,17,16,20,17,12,10,13,15,18,16,15,18,22,16,16,14,15,17,16,20,,7,18,11,14,10,15,9,15,,,,26,10,,,28,23,12,,13,11,17,,,16,10,05/08/2021 06:16:34 +1000
2020-03-12,13,20,13,17,18,16,17,9,15,,19,,5,1,,16,14,12,20,19,14,8,18,14,7,10,16,9,18,15,,,0,,7,14,24,15,12,16,,18,11,7,,14,10,19,9,,17,20,17,22,19,15,,,14,3,15,15,11,,12,15,16,18,14,18,14,18,4,19,13,,8,15,18,,10,20,6,20,18,17,9,16,,,16,17,15,,18,16,10,,10,17,,9,13,10,7,11,,12,11,12,8,9,6,11,11,,5,11,9,13,11,12,12,15,16,19,8,13,13,14,17,5,12,3,16,5,10,17,10,9,14,16,9,10,13,11,,13,12,12,11,,11,,,17,,18,,12,,15,,11,9,13,13,18,,17,17,16,22,,16,,15,15,,22,,21,17,,14,,20,13,,19,15,6,18,11,,12,12,12,18,,16,15,14,9,11,2,6,,11,15,15,12,,19,17,10,15,20,,13,23,,15,19,16,17,14,3,16,19,14,10,13,15,20,11,,,,23,,4,18,17,,4,14,14,15,13,14,14,13,14,16,16,22,16,12,7,14,17,20,13,18,16,17,17,17,18,16,10,16,18,,9,15,13,13,10,14,11,16,,,,25,,,,28,21,,,15,14,13,,,14,8,05/08/2021 06:16:34 +1000
2020-03-13,14,25,14,21,20,18,17,11,19,,16,,4,8,,17,15,14,17,19,14,9,20,16,8,11,16,7,25,20,,,1,,9,17,21,17,17,21,,15,10,8,,16,13,25,11,,21,,18,20,15,16,,,16,3,16,18,,,12,15,13,25,10,,17,20,2,20,10,,,18,17,,13,21,3,19,17,18,10,15,,,20,21,23,,22,16,15,,12,21,,18,22,23,11,19,,16,22,21,8,22,16,13,17,,22,14,14,18,16,18,21,17,23,25,14,14,18,22,23,11,17,7,21,25,19,27,13,14,17,22,24,12,13,16,,26,15,19,22,,14,,,24,,13,,21,,25,,14,23,19,11,17,,15,17,,22,,19,,13,13,,21,,17,24,,,,20,13,,20,15,9,21,13,,11,13,16,17,,15,17,16,9,11,1,7,,11,18,14,10,,25,18,10,16,19,,14,,,14,20,19,18,13,2,18,27,21,13,14,13,22,10,,,,26,,4,17,20,,5,13,9,16,10,14,15,16,16,19,17,19,18,13,14,17,19,21,15,23,19,23,22,18,18,14,15,18,18,,7,17,14,13,14,16,10,18,,,,26,,,,30,20,,,15,17,22,,,17,7,05/08/2021 06:16:34 +1000
2020-03-14,3,8,1,,5,0,8,2,,,3,,-5,2,,1,3,-4,7,5,4,3,3,4,1,-2,-1,-2,1,-1,,,-4,,0,-4,-1,4,,,,3,-5,-1,,,-3,4,,,10,,0,,-2,,,,0,4,2,3,,,4,4,3,13,3,,-1,,0,7,2,,,-1,11,,0,2,1,-3,-2,4,,2,,,2,,0,,,5,2,,2,1,,-1,,,0,3,,0,8,8,,6,-2,3,1,,,1,,5,5,3,,,,,2,,2,4,,4,4,,,,6,,6,,2,9,,1,2,7,,,7,6,,,4,,,5,,,,,,,,2,,,,3,,,,,5,,,,2,-2,,,,5,,,,,,4,,6,4,-6,8,1,,6,5,,3,,6,8,2,3,9,-8,,,1,-1,4,5,,,3,6,-1,3,,5,,,5,3,,3,2,1,6,13,13,,6,4,,4,,,,12,,-2,4,,,-2,,,,,1,2,7,-5,11,3,,6,0,-3,,-2,4,2,,4,0,3,5,6,6,3,2,0,,,6,5,1,,4,2,3,,,,,,,,,,,,,,,,,,-2,05/08/2021 06:16:34 +1000
2020-03-15,-1,3,-2,,,-1,,-1,,,-5,,-8,-11,,1,2,-3,1,-4,1,-8,-1,-2,-7,-3,-3,-8,4,-10,,,-4,,-5,,,-2,,,,-4,-5,-5,,,-4,3,,,,,-1,,-1,,,,-3,-6,0,-3,,,-2,-5,-8,,1,,4,,-7,3,-3,,,-7,2,,-3,0,-8,,,0,,2,,,4,,6,,,,-1,,-3,-2,,0,,,-4,-2,,-3,7,-1,,,,2,3,,,0,,-2,3,4,,,,,-1,,-2,13,,-1,0,,,,3,,-4,,-1,0,,-2,-1,2,,,4,2,,,-2,,,,,,,,,,,,,,,1,,,,,-3,,,,2,-1,,,,0,,,,,,-3,,2,3,-9,,-1,,-3,-5,,-1,,-2,0,-3,-6,-1,-4,,,-4,-10,0,-4,,,2,-5,-5,7,,1,,,-2,-6,,-7,-5,-6,-2,14,,,0,-1,,-3,,,,,,-7,-7,,,-4,,,,,,-8,1,,0,1,,1,-3,1,,,-4,2,,0,,3,7,,,8,-4,-2,,,5,,-1,,3,,0,,,,,,,,,,,,,,,,,,-3,05/08/2021 06:16:34 +1000
